135706003,179351026
135706003,222036267
135706003,222036307
135706003,164918591
135706003,244395499
135706003,378291790
135706003,155327601
135706003,397913144
176310064,222036267
176310064,222036307
176310064,222036332
176310064,264749617
176310064,347460095
176310064,164918591
176310064,173030548
176310064,249203938
176310064,305533607
176310064,333142770
176310064,397913144
176310183,222036307
176310183,222036332
176310183,248462722
176310183,264749617
176310183,286694849
176310183,287081556
176310183,308857247
176310183,309821295
176310183,173030548
176310183,244395499
176310183,378291790
176310183,292793252
176310183,381136396
176310183,397913132
179351026,222036307
179351026,248462722
179351026,286694849
179351026,244395499
179351026,299495199
179351026,397913144
208860237,222036332
208860237,286694849
208860237,287081556
208860237,308857247
208860237,309821295
208860237,197180363
208860237,252281950
208860237,252281955
208860237,261920816
208860237,299495199
208860237,292793252
208860237,333142770
208860237,397913144
220300105,222036272
220300105,248462722
220300105,286694849
220300105,173030548
220300105,197180363
220300105,244395499
220300105,252281950
220300105,381136397
220300105,333142770
220300105,381136395
222036267,222036272
222036267,222036307
222036267,252281950
222036272,264749617
222036272,252281955
222036272,333142770
222036272,397913132
222036307,264749617
222036307,286694849
222036307,287081556
222036307,308857247
222036307,347460095
222036307,173030548
222036307,249203938
222036307,381136400
222036307,261920816
222036307,292793252
222036307,333142770
222036332,173030548
222036332,381136400
222036332,305533607
222036332,381136396
248462722,286694849
248462722,287081556
248462722,347460095
248462722,155327601
248462722,252281955
248462722,261920816
248462722,299495199
248462722,397913144
264749617,349463202
264749617,252281950
264749617,249203935
264749617,261920816
264749617,292793252
286694849,347460095
286694849,164918591
286694849,249203938
286694849,252281950
286694849,378291790
286694849,252281955
286694849,261920816
286694849,299495199
286694849,381136390
287081556,308857247
287081556,309821295
287081556,347460095
287081556,197180363
287081556,378291800
287081556,249203935
308857247,309821295
308857247,244395499
308857247,252281955
309821295,164918591
309821295,173030548
309821295,252281950
309821295,378291800
309821295,381136400
309821295,155327601
309821295,249203935
309821295,261920816
309821295,299495199
309821295,381136397
309821295,397913144
347460095,164918591
347460095,173030548
347460095,244395499
347460095,252281950
347460095,252281955
164918591,173030548
164918591,252281950
164918591,381136397
164918591,381136396
164918591,397913132
349463202,197180363
349463202,249203935
173030548,252281950
173030548,378291790
173030548,381136397
197180363,244395499
197180363,249203938
197180363,305533607
244395499,249203938
244395499,252281955
244395499,381136396
244395499,397913132
249203938,378291790
249203938,249203935
249203938,299495199
249203938,381136396
249203938,333142770
252281950,378291790
252281950,378291800
252281950,381136400
252281950,249203935
252281950,261920816
252281950,381136397
252281950,292793252
252281950,305533607
378291790,378291800
378291790,381136400
378291790,397913132
378291800,261920816
378291800,299495199
378291800,381136395
381136400,252281955
381136400,381136390
381136400,333142770
155327601,305533607
155327601,381136390
155327601,333142770
155327601,397913144
249203935,381136397
252281955,397913132
252281955,397913144
261920816,305533607
261920816,397913144
299495199,381136390
381136397,381136390
381136397,333142770
305533607,333142770
305533607,397913144
381136390,381136396
333142770,381136395
333142770,397913132
381136395,397913132
397913132,397913144
131226765,131836462
131226765,149479829
131226765,169483419
131226765,176310036
131226765,176310057
131226765,176310071
131226765,176310092
131226765,176310148
131226765,176310232
131226765,176310246
131226765,176310253
131226765,176310260
131226765,176310267
131226765,176310288
131226765,176310309
131226765,176310316
131226765,185713563
131226765,185713571
131226765,195289683
131226765,195289707
131226765,195289719
131226765,195289725
131226765,195289737
131226765,195289749
131226765,195289803
131226765,195289821
131226765,195289827
131226765,197720243
131226765,197720255
131226765,201398766
131226765,201398770
131226765,201398774
131226765,201398778
131226765,203379257
131226765,205544765
131226765,205544781
131226765,205574457
131226765,205574463
131226765,205950672
131226765,205950678
131226765,205950684
131226765,220300109
131226765,235938862
131226765,237372522
131226765,237372526
131226765,237418726
131226765,237418731
131226765,237418736
131226765,237418746
131226765,238434015
131226765,238434027
131226765,243476816
131226765,243476821
131226765,243476871
131226765,243476886
131226765,257328897
131226765,265441631
131226765,265441634
131226765,265441637
131226765,278033324
131226765,278033328
131226765,278033336
131226765,282886197
131226765,282886205
131226765,292929109
131226765,292929124
131226765,308569425
131226765,316054080
131226765,316054083
131226765,316094884
131226765,316094892
131226765,317345052
131226765,317345056
131226765,318127160
131226765,318127162
131226765,318127164
131226765,318127166
131226765,318127168
131226765,318127170
131226765,332721899
131226765,336644144
131226765,336644149
131226765,336644164
131226765,336644189
131226765,346426449
131226765,346426453
131226765,346426457
131226765,346426465
131226765,346821406
131226765,351582195
131226765,351582211
131226765,351582231
131226765,351582235
131226765,354053644
131226765,357609294
131226765,357609299
131226765,357609304
131226765,357609319
131226765,357609324
131226765,357609339
131226765,357609344
131226765,357609359
131226765,357609364
131226765,363680786
131226765,363680792
131226765,368150126
131226765,377773239
131226765,377773243
131226765,387946091
131226765,391151493
131226765,391151501
131226765,391151513
131226765,391812362
131226765,391812365
131226765,391812368
131226765,393395788
131226765,393395816
131226765,400085369
131226765,402236752
131226765,402236794
131226765,402236812
131226765,407679047
131226765,407679051
131226765,407679059
131226765,407679063
131226765,407679071
131226765,417513259
131226765,417513263
131226765,417513269
131836462,149479829
131836462,169483419
131836462,176310036
131836462,176310057
131836462,176310071
131836462,176310092
131836462,176310148
131836462,176310232
131836462,176310246
131836462,176310253
131836462,176310260
131836462,176310267
131836462,176310288
131836462,176310309
131836462,176310316
131836462,185713563
131836462,185713571
131836462,195289683
131836462,195289707
131836462,195289719
131836462,195289725
131836462,195289737
131836462,195289749
131836462,195289803
131836462,195289821
131836462,195289827
131836462,197720243
131836462,197720255
131836462,201398766
131836462,201398770
131836462,201398774
131836462,201398778
131836462,203379257
131836462,205544765
131836462,205544781
131836462,205574457
131836462,205574463
131836462,205950672
131836462,205950678
131836462,205950684
131836462,220300109
131836462,235938862
131836462,237372522
131836462,237372526
131836462,237418726
131836462,237418731
131836462,237418736
131836462,237418746
131836462,238434015
131836462,238434027
131836462,243476816
131836462,243476821
131836462,243476871
131836462,243476886
131836462,257328897
131836462,265441631
131836462,265441634
131836462,265441637
131836462,278033324
131836462,278033328
131836462,278033336
131836462,282886197
131836462,282886205
131836462,292929109
131836462,292929124
131836462,308569425
131836462,316054080
131836462,316054083
131836462,316094884
131836462,316094892
131836462,317345052
131836462,317345056
131836462,318127160
131836462,318127162
131836462,318127164
131836462,318127166
131836462,318127168
131836462,318127170
131836462,332721899
131836462,336644144
131836462,336644149
131836462,336644164
131836462,336644189
131836462,346426449
131836462,346426453
131836462,346426457
131836462,346426465
131836462,346821406
131836462,351582195
131836462,351582211
131836462,351582231
131836462,351582235
131836462,354053644
131836462,357609294
131836462,357609299
131836462,357609304
131836462,357609319
131836462,357609324
131836462,357609339
131836462,357609344
131836462,357609359
131836462,357609364
131836462,363680786
131836462,363680792
131836462,368150126
131836462,377773239
131836462,377773243
131836462,387946091
131836462,391151493
131836462,391151501
131836462,391151513
131836462,391812362
131836462,391812365
131836462,391812368
131836462,393395788
131836462,393395816
131836462,400085369
131836462,402236752
131836462,402236794
131836462,402236812
131836462,407679047
131836462,407679051
131836462,407679059
131836462,407679063
131836462,407679071
131836462,417513259
131836462,417513263
131836462,417513269
149479829,169483419
149479829,176310036
149479829,176310057
149479829,176310071
149479829,176310092
149479829,176310148
149479829,176310232
149479829,176310246
149479829,176310253
149479829,176310260
149479829,176310267
149479829,176310288
149479829,176310309
149479829,176310316
149479829,185713563
149479829,185713571
149479829,195289683
149479829,195289707
149479829,195289719
149479829,195289725
149479829,195289737
149479829,195289749
149479829,195289803
149479829,195289821
149479829,195289827
149479829,197720243
149479829,197720255
149479829,201398766
149479829,201398770
149479829,201398774
149479829,201398778
149479829,203379257
149479829,205544765
149479829,205544781
149479829,205574457
149479829,205574463
149479829,205950672
149479829,205950678
149479829,205950684
149479829,220300109
149479829,235938862
149479829,237372522
149479829,237372526
149479829,237418726
149479829,237418731
149479829,237418736
149479829,237418746
149479829,238434015
149479829,238434027
149479829,243476816
149479829,243476821
149479829,243476871
149479829,243476886
149479829,257328897
149479829,265441631
149479829,265441634
149479829,265441637
149479829,278033324
149479829,278033328
149479829,278033336
149479829,282886197
149479829,282886205
149479829,292929109
149479829,292929124
149479829,308569425
149479829,316054080
149479829,316054083
149479829,316094884
149479829,316094892
149479829,317345052
149479829,317345056
149479829,318127160
149479829,318127162
149479829,318127164
149479829,318127166
149479829,318127168
149479829,318127170
149479829,332721899
149479829,336644144
149479829,336644149
149479829,336644164
149479829,336644189
149479829,346426449
149479829,346426453
149479829,346426457
149479829,346426465
149479829,346821406
149479829,351582195
149479829,351582211
149479829,351582231
149479829,351582235
149479829,354053644
149479829,357609294
149479829,357609299
149479829,357609304
149479829,357609319
149479829,357609324
149479829,357609339
149479829,357609344
149479829,357609359
149479829,357609364
149479829,363680786
149479829,363680792
149479829,368150126
149479829,377773239
149479829,377773243
149479829,387946091
149479829,391151493
149479829,391151501
149479829,391151513
149479829,391812362
149479829,391812365
149479829,391812368
149479829,393395788
149479829,393395816
149479829,400085369
149479829,402236752
149479829,402236794
149479829,402236812
149479829,407679047
149479829,407679051
149479829,407679059
149479829,407679063
149479829,407679071
149479829,417513259
149479829,417513263
149479829,417513269
169483419,176310036
169483419,176310057
169483419,176310071
169483419,176310092
169483419,176310148
169483419,176310232
169483419,176310246
169483419,176310253
169483419,176310260
169483419,176310267
169483419,176310288
169483419,176310309
169483419,176310316
169483419,185713563
169483419,185713571
169483419,195289683
169483419,195289707
169483419,195289719
169483419,195289725
169483419,195289737
169483419,195289749
169483419,195289803
169483419,195289821
169483419,195289827
169483419,197720243
169483419,197720255
169483419,201398766
169483419,201398770
169483419,201398774
169483419,201398778
169483419,203379257
169483419,205544765
169483419,205544781
169483419,205574457
169483419,205574463
169483419,205950672
169483419,205950678
169483419,205950684
169483419,220300109
169483419,235938862
169483419,237372522
169483419,237372526
169483419,237418726
169483419,237418731
169483419,237418736
169483419,237418746
169483419,238434015
169483419,238434027
169483419,243476816
169483419,243476821
169483419,243476871
169483419,243476886
169483419,257328897
169483419,265441631
169483419,265441634
169483419,265441637
169483419,278033324
169483419,278033328
169483419,278033336
169483419,282886197
169483419,282886205
169483419,292929109
169483419,292929124
169483419,308569425
169483419,316054080
169483419,316054083
169483419,316094884
169483419,316094892
169483419,317345052
169483419,317345056
169483419,318127160
169483419,318127162
169483419,318127164
169483419,318127166
169483419,318127168
169483419,318127170
169483419,332721899
169483419,336644144
169483419,336644149
169483419,336644164
169483419,336644189
169483419,346426449
169483419,346426453
169483419,346426457
169483419,346426465
169483419,346821406
169483419,351582195
169483419,351582211
169483419,351582231
169483419,351582235
169483419,354053644
169483419,357609294
169483419,357609299
169483419,357609304
169483419,357609319
169483419,357609324
169483419,357609339
169483419,357609344
169483419,357609359
169483419,357609364
169483419,363680786
169483419,363680792
169483419,368150126
169483419,377773239
169483419,377773243
169483419,387946091
169483419,391151493
169483419,391151501
169483419,391151513
169483419,391812362
169483419,391812365
169483419,391812368
169483419,393395788
169483419,393395816
169483419,400085369
169483419,402236752
169483419,402236794
169483419,402236812
169483419,407679047
169483419,407679051
169483419,407679059
169483419,407679063
169483419,407679071
169483419,417513259
169483419,417513263
169483419,417513269
176310036,176310057
176310036,176310071
176310036,176310092
176310036,176310148
176310036,176310232
176310036,176310246
176310036,176310253
176310036,176310260
176310036,176310267
176310036,176310288
176310036,176310309
176310036,176310316
176310036,185713563
176310036,185713571
176310036,195289683
176310036,195289707
176310036,195289719
176310036,195289725
176310036,195289737
176310036,195289749
176310036,195289803
176310036,195289821
176310036,195289827
176310036,197720243
176310036,197720255
176310036,201398766
176310036,201398770
176310036,201398774
176310036,201398778
176310036,203379257
176310036,205544765
176310036,205544781
176310036,205574457
176310036,205574463
176310036,205950672
176310036,205950678
176310036,205950684
176310036,220300109
176310036,235938862
176310036,237372522
176310036,237372526
176310036,237418726
176310036,237418731
176310036,237418736
176310036,237418746
176310036,238434015
176310036,238434027
176310036,243476816
176310036,243476821
176310036,243476871
176310036,243476886
176310036,257328897
176310036,265441631
176310036,265441634
176310036,265441637
176310036,278033324
176310036,278033328
176310036,278033336
176310036,282886197
176310036,282886205
176310036,292929109
176310036,292929124
176310036,308569425
176310036,316054080
176310036,316054083
176310036,316094884
176310036,316094892
176310036,317345052
176310036,317345056
176310036,318127160
176310036,318127162
176310036,318127164
176310036,318127166
176310036,318127168
176310036,318127170
176310036,332721899
176310036,336644144
176310036,336644149
176310036,336644164
176310036,336644189
176310036,346426449
176310036,346426453
176310036,346426457
176310036,346426465
176310036,346821406
176310036,351582195
176310036,351582211
176310036,351582231
176310036,351582235
176310036,354053644
176310036,357609294
176310036,357609299
176310036,357609304
176310036,357609319
176310036,357609324
176310036,357609339
176310036,357609344
176310036,357609359
176310036,357609364
176310036,363680786
176310036,363680792
176310036,368150126
176310036,377773239
176310036,377773243
176310036,387946091
176310036,391151493
176310036,391151501
176310036,391151513
176310036,391812362
176310036,391812365
176310036,391812368
176310036,393395788
176310036,393395816
176310036,400085369
176310036,402236752
176310036,402236794
176310036,402236812
176310036,407679047
176310036,407679051
176310036,407679059
176310036,407679063
176310036,407679071
176310036,417513259
176310036,417513263
176310036,417513269
176310057,176310071
176310057,176310092
176310057,176310148
176310057,176310232
176310057,176310246
176310057,176310253
176310057,176310260
176310057,176310267
176310057,176310288
176310057,176310309
176310057,176310316
176310057,185713563
176310057,185713571
176310057,195289683
176310057,195289707
176310057,195289719
176310057,195289725
176310057,195289737
176310057,195289749
176310057,195289803
176310057,195289821
176310057,195289827
176310057,197720243
176310057,197720255
176310057,201398766
176310057,201398770
176310057,201398774
176310057,201398778
176310057,203379257
176310057,205544765
176310057,205544781
176310057,205574457
176310057,205574463
176310057,205950672
176310057,205950678
176310057,205950684
176310057,220300109
176310057,235938862
176310057,237372522
176310057,237372526
176310057,237418726
176310057,237418731
176310057,237418736
176310057,237418746
176310057,238434015
176310057,238434027
176310057,243476816
176310057,243476821
176310057,243476871
176310057,243476886
176310057,257328897
176310057,265441631
176310057,265441634
176310057,265441637
176310057,278033324
176310057,278033328
176310057,278033336
176310057,282886197
176310057,282886205
176310057,292929109
176310057,292929124
176310057,308569425
176310057,316054080
176310057,316054083
176310057,316094884
176310057,316094892
176310057,317345052
176310057,317345056
176310057,318127160
176310057,318127162
176310057,318127164
176310057,318127166
176310057,318127168
176310057,318127170
176310057,332721899
176310057,336644144
176310057,336644149
176310057,336644164
176310057,336644189
176310057,346426449
176310057,346426453
176310057,346426457
176310057,346426465
176310057,346821406
176310057,351582195
176310057,351582211
176310057,351582231
176310057,351582235
176310057,354053644
176310057,357609294
176310057,357609299
176310057,357609304
176310057,357609319
176310057,357609324
176310057,357609339
176310057,357609344
176310057,357609359
176310057,357609364
176310057,363680786
176310057,363680792
176310057,368150126
176310057,377773239
176310057,377773243
176310057,387946091
176310057,391151493
176310057,391151501
176310057,391151513
176310057,391812362
176310057,391812365
176310057,391812368
176310057,393395788
176310057,393395816
176310057,400085369
176310057,402236752
176310057,402236794
176310057,402236812
176310057,407679047
176310057,407679051
176310057,407679059
176310057,407679063
176310057,407679071
176310057,417513259
176310057,417513263
176310057,417513269
176310071,176310092
176310071,176310148
176310071,176310232
176310071,176310246
176310071,176310253
176310071,176310260
176310071,176310267
176310071,176310288
176310071,176310309
176310071,176310316
176310071,185713563
176310071,185713571
176310071,195289683
176310071,195289707
176310071,195289719
176310071,195289725
176310071,195289737
176310071,195289749
176310071,195289803
176310071,195289821
176310071,195289827
176310071,197720243
176310071,197720255
176310071,201398766
176310071,201398770
176310071,201398774
176310071,201398778
176310071,203379257
176310071,205544765
176310071,205544781
176310071,205574457
176310071,205574463
176310071,205950672
176310071,205950678
176310071,205950684
176310071,220300109
176310071,235938862
176310071,237372522
176310071,237372526
176310071,237418726
176310071,237418731
176310071,237418736
176310071,237418746
176310071,238434015
176310071,238434027
176310071,243476816
176310071,243476821
176310071,243476871
176310071,243476886
176310071,257328897
176310071,265441631
176310071,265441634
176310071,265441637
176310071,278033324
176310071,278033328
176310071,278033336
176310071,282886197
176310071,282886205
