1,2,2
1,3,8
1,4,52
1,5,52
1,6,44
1,7,4
1,8,3
1,9,1
1,10,6
1,11,2
1,12,63
1,13,9
1,14,170
1,15,83
1,16,5
1,17,4
1,18,149
1,19,6
1,20,62
1,21,1
1,22,109
1,23,77
1,24,103
1,25,26
1,26,1
1,27,5
1,29,2
1,30,115
1,31,110
1,32,12
1,33,21
1,34,14
1,35,73
1,36,34
1,37,35
1,38,20
1,39,17
1,41,6
1,42,18
1,43,3
1,44,7
1,45,4
1,46,1
1,47,78
1,48,24
1,49,19
1,51,20
1,52,3
1,53,6
1,54,4
1,55,2
1,56,19
1,57,65
1,58,4
1,59,50
1,60,1
1,61,24
1,62,6
1,64,4
1,65,15
1,66,2
1,67,40
1,68,90
1,69,75
1,70,13
1,71,5
1,72,9
1,73,2
1,74,120
1,75,6
1,76,13
1,78,22
1,81,16
1,82,8
1,83,8
1,85,6
1,86,13
1,87,13
1,88,11
1,89,5
1,90,2
1,92,25
1,93,16
1,94,5
1,95,5
1,96,7
1,97,1
1,100,9
1,101,13
1,102,48
1,105,44
1,106,20
1,107,28
1,108,48
1,109,9
1,110,13
1,112,37
1,113,34
1,114,4
1,115,1
1,117,18
1,118,3
1,119,17
1,120,14
1,121,21
1,122,7
1,124,8
1,125,4
1,126,26
1,127,10
1,128,1
1,129,18
1,130,5
1,131,3
1,132,4
1,135,1
1,137,17
1,140,5
1,141,3
1,142,6
1,144,22
1,145,14
1,146,67
1,147,23
1,148,8
1,149,109
1,150,2
1,151,2
1,152,4
1,153,36
1,154,1
2,3,112
2,4,9
2,5,47
2,6,5
2,7,20
2,8,1
2,9,1
2,10,19
2,11,65
2,12,106
2,13,39
2,14,1
2,15,3
2,16,64
2,17,56
2,19,13
2,21,3
2,22,19
2,23,1
2,24,2
2,25,5
2,26,45
2,27,21
2,28,80
2,29,2
2,30,3
2,31,3
2,33,37
2,34,3
2,35,79
2,36,8
2,37,11
2,38,40
2,39,11
2,40,62
2,41,3
2,42,4
2,43,22
2,44,77
2,45,10
2,46,7
2,47,2
2,48,156
2,49,22
2,50,31
2,51,36
2,52,3
2,53,36
2,54,49
2,55,23
2,56,1
2,57,11
2,58,141
2,59,17
2,60,1
2,62,10
2,63,106
2,64,114
2,65,10
2,67,88
2,68,1
2,69,20
2,70,20
2,71,45
2,72,125
2,73,14
2,74,10
2,75,26
2,76,1
2,77,14
2,78,5
2,79,12
2,81,57
2,82,84
2,83,19
2,85,15
2,86,32
2,87,35
2,88,1
2,89,155
2,90,69
2,92,3
2,93,4
2,94,50
2,95,7
2,96,39
2,97,73
2,99,102
2,100,6
2,101,129
2,102,17
2,105,20
2,106,13
2,107,12
2,108,21
2,109,40
2,110,221
2,111,5
2,112,5
2,113,6
2,114,91
2,115,9
2,117,17
2,118,3
2,119,2
2,120,2
2,122,59
2,123,7
2,124,3
2,125,82
2,127,2
2,128,13
2,129,10
2,130,21
2,131,11
2,132,22
2,134,83
2,135,12
2,137,94
2,138,133
2,140,5
2,141,87
2,143,11
2,145,4
2,146,52
2,147,2
2,148,97
2,149,5
2,150,7
2,151,130
2,152,31
2,153,29
2,154,7
3,4,12
3,5,45
3,6,12
3,8,22
3,10,9
3,11,5
3,12,40
3,14,3
3,15,4
3,16,5
3,17,11
3,18,62
3,19,21
3,20,19
3,22,32
3,23,7
3,24,49
3,25,2
3,26,12
3,27,19
3,28,12
3,29,37
3,30,8
3,31,9
3,32,4
3,34,14
3,36,13
3,37,9
3,38,15
3,39,10
3,41,3
3,43,11
3,44,77
3,45,20
3,46,28
3,47,20
3,48,2
3,51,19
3,52,45
3,53,12
3,54,10
3,55,15
3,56,7
3,57,14
3,59,17
3,60,5
3,62,60
3,64,18
3,65,16
3,66,3
3,67,74
3,68,11
3,69,27
3,70,17
3,71,9
3,72,18
3,74,31
3,75,62
3,76,2
3,78,6
3,79,26
3,81,32
3,82,91
3,83,76
3,85,192
3,87,25
3,88,91
3,89,59
3,90,33
3,92,5
3,93,2
3,94,27
3,95,7
3,96,10
3,97,10
3,99,10
3,100,5
3,101,114
3,102,41
3,104,3
3,105,25
3,107,41
3,108,5
3,109,65
3,110,15
3,111,6
3,113,4
3,115,7
3,117,3
3,118,12
3,119,3
3,120,5
3,121,42
3,122,102
3,124,4
3,125,16
3,126,6
3,127,4
3,129,9
3,130,26
3,131,1
3,135,7
3,137,27
3,138,19
3,140,22
3,141,4
3,143,8
3,144,56
3,145,2
3,146,31
3,147,3
3,148,6
3,149,3
3,150,2
3,151,280
3,152,74
3,153,14
4,5,161
4,6,7
4,7,26
4,8,4
4,11,8
4,12,3
4,13,43
4,14,189
4,15,5
4,16,167
4,17,46
4,18,149
4,19,25
4,20,1
4,21,21
4,22,76
4,23,238
4,24,4
4,25,56
4,26,2
4,27,3
4,28,11
4,29,1
4,30,3
4,32,96
4,33,45
4,34,2
4,35,3
4,36,14
4,37,3
4,38,3
4,40,3
4,41,133
4,42,14
4,43,134
4,44,27
4,45,1
4,46,22
4,47,452
4,48,10
4,49,2
4,50,44
4,51,15
4,52,33
4,53,39
4,54,34
4,55,11
4,56,1
4,57,97
4,58,42
4,59,137
4,61,3
4,62,39
4,63,18
4,64,65
4,65,27
4,66,1
4,67,40
4,68,15
4,69,18
4,70,32
4,71,163
4,72,7
4,74,256
4,75,38
4,76,3
4,77,13
4,78,5
4,79,25
4,81,48
4,82,88
4,83,25
4,85,1
4,86,70
4,87,12
4,88,14
4,89,77
4,90,7
4,94,4
4,95,10
4,96,50
4,97,62
4,99,2
4,100,4
4,101,38
4,102,95
4,105,78
4,106,164
4,107,1
4,108,68
4,109,2
4,110,19
4,111,37
4,112,56
4,113,246
4,114,3
4,115,48
4,118,1
4,120,1
4,121,19
4,122,25
4,123,18
4,124,1
4,125,26
4,126,48
4,127,17
4,128,69
4,130,65
4,131,1
4,132,30
4,134,23
4,137,124
4,138,7
4,140,14
4,141,18
4,142,170
4,143,4
4,145,10
4,146,61
4,147,7
4,148,12
4,149,211
4,150,3
4,151,43
4,152,18
4,153,3
4,154,1
5,6,9
5,7,20
5,8,33
5,10,1
5,11,27
5,12,164
5,13,12
5,14,58
5,15,4
5,16,48
5,17,8
5,18,1
5,19,84
5,20,1
5,21,154
5,22,21
5,23,74
5,24,55
5,25,12
5,26,1
5,27,53
5,28,22
5,29,17
5,30,6
5,31,24
5,32,6
5,33,178
5,34,85
5,35,42
5,36,98
5,37,11
5,38,9
5,40,7
5,41,15
5,42,115
5,43,32
5,44,12
5,45,1
5,46,4
5,47,41
5,48,3
5,49,18
5,50,7
5,51,176
5,52,29
5,53,2
5,54,14
5,55,17
5,56,3
5,57,136
5,58,9
5,59,379
5,62,6
5,63,6
5,64,22
5,65,1
5,67,7
5,68,14
5,69,294
5,70,4
5,71,48
5,72,7
5,74,153
5,75,18
5,77,117
5,78,179
5,79,28
5,81,17
5,82,23
5,83,11
5,85,8
5,86,161
5,87,70
5,88,3
5,89,62
5,90,1
5,92,1
5,93,1
5,94,142
5,95,1
5,96,6
5,97,27
5,99,8
5,100,38
5,101,20
5,102,76
5,105,242
5,106,104
5,107,37
5,108,3
5,109,3
5,110,5
5,111,5
5,112,86
5,113,55
5,114,89
5,115,108
5,117,1
5,120,1
5,121,1
5,122,100
5,123,3
5,125,4
5,127,1
5,128,23
5,130,65
5,131,64
5,132,3
5,134,11
5,135,4
5,137,26
